label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
enc0_k01_single_d03,Enc0 best/only viable singleton control,enc0:3,[3],0,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,55.65522929999861,-15,1341848014.4708,968,,,,2488,,,,,,,,,,,,,,,,,,,,,,,,967,1.165035,1.905406,1,0.0,0.992,622400000.0,0.045404,39,,,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_k01_single_d03/replicate_0.log,2026-08-16T12:56:13.164171+00:00
enc0_k02_d02_d14,Enc0 best two-channel configuration,"enc0:2,14","[2, 14]",0,PASS,Completed the full matched RGB-D sequence,130.36742800299544,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.5232944757509338,0.4080571129375057,0.28710671049080644,1.2806210447662214,0.3276072357756347,15.938517689872503,13.844376073035397,26.51677244207097,0.0111393646459132,0.2693818235898874,0.3892169517965305,8.20286997951391,0.4966702633249725,0.42144065097627154,0.924075431940271,0.41975077748411216,0.3510088052038489,0.9412621034439936,254,0.419751,0.351009,0.040294,2486,2.491081,3.2680205,0,0.766,0.993,839500.0,0.017041,89,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_k02_d02_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_k02_d02_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_k02_d02_d14/replicate_0.log,2026-08-16T12:58:24.264399+00:00
enc0_global_rank02_k03_d03_d07_d12,Enc0 global rank 2; best three-channel configuration,"enc0:3,7,12","[3, 7, 12]",0,PASS,Completed the full matched RGB-D sequence,124.38292925801943,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.2334983006304161,0.17414526539274303,0.11070500387115273,0.7681112443804634,0.15554704413322448,7.236466749821043,6.154057627900109,14.360375058148435,0.006299399399700711,0.1391881407518808,0.2526411173891475,2.2105522621213862,0.22961047804305748,0.1760949133059839,0.9797544172427963,0.18340135014206593,0.13842718683795277,0.9868371137848428,246,0.183401,0.138427,0.018067,2486,4.07184,14.846134,0,0.854,0.993,44480.0,0.008155,57,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_global_rank02_k03_d03_d07_d12/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_global_rank02_k03_d03_d07_d12/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_global_rank02_k03_d03_d07_d12/replicate_0.log,2026-08-16T13:00:29.372399+00:00
enc0_global_rank03_k04_d02_d03_d12_d14,Enc0 global rank 3; best fixed four-channel configuration,"enc0:2,3,12,14","[2, 3, 12, 14]",0,PASS,Completed the full matched RGB-D sequence,126.1503139490087,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.340346447665349,0.2756336096385554,0.19823511592726012,0.7418621581819768,0.19965424532436715,9.365838603241498,8.879714319921403,13.99715059886364,0.005904001990373356,0.09757846255445234,0.2551673302014556,2.6753551054654015,0.32903558142146005,0.2781501878445102,0.9590888658429007,0.2879018382483734,0.24151463475292373,0.9680632365209635,248,0.287902,0.241515,0.022643,2486,5.3623665,7.40036475,0,0.824,0.993,39120.0,0.008314,70,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_global_rank03_k04_d02_d03_d12_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_global_rank03_k04_d02_d03_d12_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_global_rank03_k04_d02_d03_d12_d14/replicate_0.log,2026-08-16T13:02:36.255696+00:00
enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14,Enc0 global rank 1 / accuracy-first configuration,"enc0:2,3,7,12,13,14","[2, 3, 7, 12, 13, 14]",0,PASS,Completed the full matched RGB-D sequence,126.10964505502488,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.20201755127692883,0.16179541038957598,0.12674672653007732,0.6003818264878241,0.1209683272629462,6.972446739169941,6.109601453639035,12.529254845814522,0.0075285428178538194,0.15315121256743314,0.28318446899858046,3.956878295453309,0.199452330681555,0.1633298101019888,0.984635539123473,0.15992096140015596,0.12951664505328223,0.9908060519908516,251,0.159921,0.129517,0.02736,2486,8.2540175,11.617861999999999,0,0.828,0.993,139600.0,0.011668,93,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_global_rank01_k06_d02_d03_d07_d12_d13_d14/replicate_0.log,2026-08-16T13:04:43.095210+00:00
enc0_bqs_top5_d00_d03_d10_d14_d15,"Enc0 historical BQS-selected top-5 control, re-evaluated by direct full sequence","enc0:0,3,10,14,15","[0, 3, 10, 14, 15]",0,PASS,Completed the full matched RGB-D sequence,127.00039082700005,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.26258424655068924,0.2094740266572785,0.1648879834492885,0.6500057760462832,0.1583386203444344,8.692406411551083,7.474407154891543,14.810644450997998,0.008242254095657639,0.1923561894683745,0.312839669524125,5.140497684986457,0.2545216457736615,0.21022051504912384,0.9694716908435653,0.21789825044269867,0.1792428341431799,0.9783557044991646,253,0.217898,0.179243,0.031679,2486,7.926793,28.14239275,0,0.833,0.994,7121.0,0.007631,37,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_bqs_top5_d00_d03_d10_d14_d15/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_bqs_top5_d00_d03_d10_d14_d15/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc0_bqs_top5_d00_d03_d10_d14_d15/replicate_0.log,2026-08-16T14:56:14.173042+00:00
enc1_k02_d00_d05,Enc1 minimum viable two-channel configuration,"enc1:0,5","[0, 5]",0,PASS,Completed the full matched RGB-D sequence,136.11305912700004,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.38504858146298837,0.31805296594474475,0.23259182724098587,0.7263823143915125,0.21703622034215994,10.089390945887873,9.025864748020814,15.140143737444113,0.007460911755987615,0.13281486396081557,0.27258672716290505,3.559191783951381,0.3748439529054384,0.3255468649373484,0.958462832466663,0.34045774771842885,0.29533902280327684,0.9682046184589781,247,0.340458,0.295339,0.023287,2486,3.0907165,4.34012025,0,0.84,0.994,37240.0,0.010436,86,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_k02_d00_d05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_k02_d00_d05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_k02_d00_d05/replicate_0.log,2026-08-16T14:58:31.035212+00:00
enc1_global_rank03_k04_d00_d05_d18_d30,Enc1 global rank 3; best fixed four-channel configuration,"enc1:0,5,18,30","[0, 5, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,143.60321707700018,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.24285237512713623,0.1947234675063882,0.17971363349847524,0.6758278480231527,0.14512080246187958,10.378609410000907,9.23860684224661,16.91393281735332,0.008011430730548065,0.26979781881936227,0.30670791629394734,9.276725174705755,0.23768495554692284,0.19951479064306443,0.9762974374051062,0.20298744190677528,0.17151840839897808,0.984839679606007,246,0.202987,0.171518,0.024846,2486,8.99715,15.11982025,0,0.849,0.993,38750.0,0.014672,83,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_global_rank03_k04_d00_d05_d18_d30/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_global_rank03_k04_d00_d05_d18_d30/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_global_rank03_k04_d00_d05_d18_d30/replicate_0.log,2026-08-16T15:00:55.368966+00:00
enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30,Enc1 global rank 1 / accuracy-first configuration,"enc1:5,6,17,18,28,30","[5, 6, 17, 18, 28, 30]",0,PASS,Completed the full matched RGB-D sequence,154.06527122700004,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.21956729460570465,0.17989974884919768,0.14607046725749046,0.7031699078736121,0.12588040842189815,11.218469854555634,9.688607960346317,19.423144543260246,0.00925909608182264,0.3871402926721255,0.3575715481749498,13.084401381874121,0.21910369996713924,0.1788936362723355,1.0069893892590256,0.18909373949603128,0.154466080493381,1.019285198614253,246,0.189094,0.154466,0.030876,2486,32.915417000000005,64.8357755,0,0.853,0.993,103100.0,0.011692,83,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_global_rank01_k06_d05_d06_d17_d18_d28_d30/replicate_0.log,2026-08-16T15:03:30.157084+00:00
enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30,Enc1 global rank 2; direct greedy six-channel endpoint,"enc1:0,5,6,17,18,30","[0, 5, 6, 17, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,149.12938030600003,0,,,1341848067.8628,2486,2486,2488,0.9991961414790996,0.160408494491224,0.13121438655008624,0.1024722078532331,0.5234594535369285,0.09226955005431413,7.897884167350052,6.866881395336551,13.89039847377609,0.005915393917422727,0.11455721657763909,0.24552939559141107,2.942001160076193,0.1602034518320621,0.13079731012280477,1.0039514284207642,0.13632913919821846,0.11303853495512063,1.0137968733070777,249,0.136329,0.113039,0.022291,2486,17.799457500000003,35.216149,0,0.855,0.993,167700.0,0.01494,88,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_m_unet_multi_dataset_evaluation/per_dataset/fr3_long_office_household_lightswitch/artifacts/enc1_global_rank02_k06_d00_d05_d06_d17_d18_d30/replicate_0.log,2026-08-16T15:06:00.023720+00:00
